Survey_Name,Year,Sector,State_Code,District_Code,Household_ID,Item_Code,Quantity,Value,Multiplier
HCES,2024,1,9,66,7,4,1.0,1.0,168438
HCES,2024,1,9,66,8,4,1.0,1.0,168438
HCES,2024,1,9,66,9,4,1.0,1.0,168438
HCES,2024,1,9,66,10,4,1.0,1.0,168438
HCES,2024,1,9,66,11,4,1.0,1.0,168438
HCES,2024,1,9,66,12,4,1.0,1.0,168438
HCES,2024,1,9,66,13,4,1.0,1.0,168438
HCES,2024,1,9,66,14,4,1.0,1.0,168438
HCES,2024,1,9,66,15,4,1.0,1.0,168438
HCES,2024,1,9,66,16,4,1.0,1.0,168438
HCES,2024,1,9,66,17,4,1.0,1.0,168438
HCES,2024,1,9,66,18,4,1.0,1.0,168438
HCES,2024,1,9,66,1,4,1.0,1.0,176139
HCES,2024,1,9,66,2,4,1.0,1.0,176139
HCES,2024,1,9,66,3,4,1.0,1.0,176139
HCES,2024,1,9,66,4,4,1.0,1.0,176139
HCES,2024,1,9,66,5,4,1.0,1.0,176139
HCES,2024,1,9,66,6,4,1.0,1.0,176139
HCES,2024,1,9,66,7,4,1.0,1.0,176139
HCES,2024,1,9,66,8,4,1.0,1.0,176139
HCES,2024,1,9,66,9,4,1.0,1.0,176139
HCES,2024,1,9,66,10,4,1.0,1.0,176139
HCES,2024,1,9,66,12,4,1.0,1.0,176139
HCES,2024,1,9,66,13,4,1.0,1.0,176139
HCES,2024,1,9,66,14,4,1.0,1.0,176139
HCES,2024,1,9,66,17,4,1.0,1.0,176139
HCES,2024,1,9,66,18,4,1.0,1.0,176139
HCES,2024,1,9,69,1,4,1.0,1.0,210488
HCES,2024,1,9,69,1,4,1.0,1.0,158485
HCES,2024,1,9,69,2,4,1.0,1.0,158485
HCES,2024,1,9,69,3,4,1.0,1.0,158485
HCES,2024,1,9,69,4,4,1.0,1.0,158485
HCES,2024,1,9,69,5,4,1.0,1.0,158485
HCES,2024,1,9,69,6,4,1.0,1.0,158485
HCES,2024,1,9,69,7,4,1.0,1.0,158485
HCES,2024,1,9,69,8,4,1.0,1.0,158485
HCES,2024,1,9,69,9,4,1.0,1.0,158485
HCES,2024,1,9,69,10,4,1.0,1.0,158485
HCES,2024,1,9,69,11,4,1.0,1.0,158485
HCES,2024,1,9,69,12,4,1.0,1.0,158485
HCES,2024,1,9,69,13,4,1.0,1.0,158485
HCES,2024,1,9,69,14,4,1.0,1.0,158485
HCES,2024,1,9,69,15,4,1.0,1.0,158485
HCES,2024,1,9,69,16,4,1.0,1.0,158485
HCES,2024,1,9,69,17,4,1.0,1.0,158485
HCES,2024,1,9,64,1,4,1.0,1.0,167026
HCES,2024,1,9,64,2,4,1.0,1.0,167026
HCES,2024,1,9,64,3,4,1.0,1.0,167026
HCES,2024,1,9,64,1,4,1.0,1.0,173450
HCES,2024,1,9,64,2,4,1.0,1.0,173450
HCES,2024,1,9,64,3,4,1.0,1.0,173450
HCES,2024,1,9,64,4,4,1.0,1.0,173450
HCES,2024,1,9,64,5,4,1.0,1.0,173450
HCES,2024,1,9,64,6,4,1.0,1.0,173450
HCES,2024,1,9,64,7,4,1.0,1.0,173450
HCES,2024,1,9,64,8,4,1.0,1.0,173450
HCES,2024,1,9,64,9,4,1.0,1.0,173450
HCES,2024,1,9,64,10,4,1.0,1.0,173450
HCES,2024,1,9,64,11,4,1.0,1.0,173450
HCES,2024,1,9,64,12,4,1.0,1.0,173450
HCES,2024,1,9,64,13,4,1.0,1.0,173450
HCES,2024,1,9,64,14,4,1.0,1.0,173450
HCES,2024,1,9,66,1,4,1.0,1.0,191880
HCES,2024,1,9,66,2,4,1.0,1.0,191880
HCES,2024,1,9,66,3,4,1.0,1.0,191880
HCES,2024,1,9,66,4,4,1.0,1.0,191880
HCES,2024,1,9,66,5,4,1.0,1.0,191880
HCES,2024,1,9,66,6,4,1.0,1.0,191880
HCES,2024,1,9,66,7,4,1.0,1.0,191880
HCES,2024,1,9,66,8,4,1.0,1.0,191880
HCES,2024,1,9,66,9,4,1.0,1.0,191880
HCES,2024,1,9,66,10,4,1.0,1.0,191880
HCES,2024,1,9,66,11,4,1.0,1.0,191880
HCES,2024,1,9,66,12,4,1.0,1.0,191880
HCES,2024,1,9,66,13,4,1.0,1.0,191880
HCES,2024,1,9,66,14,4,1.0,1.0,191880
HCES,2024,1,9,66,15,4,1.0,1.0,191880
HCES,2024,1,9,66,16,4,1.0,1.0,191880
HCES,2024,1,9,66,18,4,1.0,1.0,191880
HCES,2024,1,9,64,2,4,1.0,1.0,144033
HCES,2024,1,9,64,3,4,1.0,1.0,144033
HCES,2024,1,9,64,4,4,1.0,1.0,144033
HCES,2024,1,9,64,5,4,1.0,1.0,144033
HCES,2024,1,9,64,6,4,1.0,1.0,144033
HCES,2024,1,9,64,7,4,1.0,1.0,144033
HCES,2024,1,9,64,8,4,1.0,1.0,144033
HCES,2024,1,9,64,10,4,1.0,1.0,144033
HCES,2024,1,9,64,12,4,1.0,1.0,144033
HCES,2024,1,9,64,13,4,1.0,1.0,144033
HCES,2024,1,9,64,14,4,1.0,1.0,144033
HCES,2024,1,9,64,15,4,1.0,1.0,144033
HCES,2024,1,9,64,17,4,1.0,1.0,144033
HCES,2024,1,9,67,1,4,1.0,1.0,164316
HCES,2024,1,9,67,2,4,1.0,1.0,164316
HCES,2024,1,9,67,3,4,1.0,1.0,164316
HCES,2024,1,9,67,4,4,1.0,1.0,164316
HCES,2024,1,9,67,5,4,1.0,1.0,164316
HCES,2024,1,9,67,6,4,1.0,1.0,164316
HCES,2024,1,9,67,7,4,1.0,1.0,164316
HCES,2024,1,9,67,8,4,1.0,1.0,164316
HCES,2024,1,9,67,9,4,1.0,1.0,164316
HCES,2024,1,9,67,10,4,1.0,1.0,164316
HCES,2024,1,9,67,11,4,1.0,1.0,164316
HCES,2024,1,9,67,12,4,1.0,1.0,164316
HCES,2024,1,9,67,13,4,1.0,1.0,164316
HCES,2024,1,9,67,14,4,1.0,1.0,164316
HCES,2024,1,9,67,15,4,1.0,1.0,164316
HCES,2024,1,9,67,16,4,1.0,1.0,164316
HCES,2024,1,9,67,17,4,1.0,1.0,164316
HCES,2024,1,9,67,18,4,1.0,1.0,164316
HCES,2024,1,9,19,1,4,1.0,1.0,189173
HCES,2024,1,9,19,2,4,1.0,1.0,189173
HCES,2024,1,9,19,1,4,1.0,1.0,206908
HCES,2024,1,9,19,2,4,1.0,1.0,206908
HCES,2024,1,9,19,3,4,1.0,1.0,206908
HCES,2024,1,9,19,1,4,1.0,1.0,184171
HCES,2024,1,9,19,2,4,1.0,1.0,184171
HCES,2024,1,9,19,3,4,1.0,1.0,184171
HCES,2024,1,9,19,4,4,1.0,1.0,184171
HCES,2024,1,9,19,5,4,1.0,1.0,184171
HCES,2024,1,9,19,6,4,1.0,1.0,184171
HCES,2024,1,9,19,7,4,1.0,1.0,184171
HCES,2024,1,9,19,8,4,1.0,1.0,184171
HCES,2024,1,9,19,9,4,1.0,1.0,184171
HCES,2024,1,9,19,10,4,1.0,1.0,184171
HCES,2024,1,9,19,11,4,1.0,1.0,184171
HCES,2024,1,9,19,12,4,1.0,1.0,184171
HCES,2024,1,9,19,13,4,1.0,1.0,184171
HCES,2024,1,9,20,1,4,1.0,1.0,132271
HCES,2024,1,9,20,2,4,1.0,1.0,132271
HCES,2024,1,9,20,3,4,1.0,1.0,132271
HCES,2024,1,9,20,5,4,1.0,1.0,132271
HCES,2024,1,9,20,6,4,1.0,1.0,132271
HCES,2024,1,9,20,9,4,1.0,1.0,132271
HCES,2024,1,9,20,10,4,1.0,1.0,132271
HCES,2024,1,9,20,11,4,1.0,1.0,132271
HCES,2024,1,9,20,12,4,1.0,1.0,132271
HCES,2024,1,9,20,16,4,1.0,1.0,132271
HCES,2024,1,9,20,18,4,1.0,1.0,132271
HCES,2024,1,9,18,1,4,1.0,1.0,185576
HCES,2024,1,9,18,2,4,1.0,1.0,185576
HCES,2024,1,9,18,3,4,1.0,1.0,185576
HCES,2024,1,9,18,4,4,1.0,1.0,185576
HCES,2024,1,9,18,5,4,1.0,1.0,185576
HCES,2024,1,9,18,1,4,1.0,1.0,167300
HCES,2024,1,9,18,2,4,1.0,1.0,167300
HCES,2024,1,9,18,3,4,1.0,1.0,167300
HCES,2024,1,9,18,4,4,1.0,1.0,167300
HCES,2024,1,9,18,9,4,1.0,1.0,167300
HCES,2024,1,9,18,10,4,1.0,1.0,167300
HCES,2024,1,9,20,3,4,1.0,1.0,143692
HCES,2024,1,9,20,6,4,1.0,1.0,143692
HCES,2024,1,9,20,7,4,1.0,1.0,143692
HCES,2024,1,9,20,8,4,1.0,1.0,143692
HCES,2024,1,9,20,9,4,1.0,1.0,143692
HCES,2024,1,9,20,10,4,1.0,1.0,143692
HCES,2024,1,9,20,11,4,1.0,1.0,143692
HCES,2024,1,9,20,12,4,1.0,1.0,143692
HCES,2024,1,9,20,13,4,1.0,1.0,143692
HCES,2024,1,9,20,14,4,1.0,1.0,143692
HCES,2024,1,9,20,15,4,1.0,1.0,143692
HCES,2024,1,9,20,16,4,1.0,1.0,143692
HCES,2024,1,9,20,17,4,1.0,1.0,143692
HCES,2024,1,9,20,18,4,1.0,1.0,143692
HCES,2024,1,9,21,1,4,1.0,1.0,218778
HCES,2024,1,9,21,1,4,1.0,1.0,232588
HCES,2024,1,9,21,4,4,1.0,1.0,232588
HCES,2024,1,9,21,6,4,1.0,1.0,232588
HCES,2024,1,9,21,8,4,1.0,1.0,232588
HCES,2024,1,9,21,11,4,1.0,1.0,232588
HCES,2024,1,9,21,12,4,1.0,1.0,232588
HCES,2024,1,9,21,13,4,1.0,1.0,232588
HCES,2024,1,9,21,15,4,1.0,1.0,232588
HCES,2024,1,9,21,16,4,1.0,1.0,232588
HCES,2024,1,9,21,2,4,1.0,1.0,191100
HCES,2024,1,9,21,2,4,1.0,1.0,168973
HCES,2024,1,9,21,3,4,1.0,1.0,168973
HCES,2024,1,9,21,4,4,1.0,1.0,168973
HCES,2024,1,9,21,5,4,1.0,1.0,168973
HCES,2024,1,9,21,1,4,1.0,1.0,148909
HCES,2024,1,9,21,4,4,1.0,1.0,148909
HCES,2024,1,9,21,6,4,1.0,1.0,148909
HCES,2024,1,9,21,7,4,1.0,1.0,148909
HCES,2024,1,9,21,9,4,1.0,1.0,148909
HCES,2024,1,9,21,10,4,1.0,1.0,148909
HCES,2024,1,9,21,11,4,1.0,1.0,148909
HCES,2024,1,9,20,2,4,1.0,1.0,210910
HCES,2024,1,9,20,3,4,1.0,1.0,210910
HCES,2024,1,9,20,5,4,1.0,1.0,210910
HCES,2024,1,9,20,8,4,1.0,1.0,210910
HCES,2024,1,9,20,9,4,1.0,1.0,210910
HCES,2024,1,9,20,10,4,1.0,1.0,210910
HCES,2024,1,9,20,11,4,1.0,1.0,210910
HCES,2024,1,9,20,12,4,1.0,1.0,210910
HCES,2024,1,9,20,14,4,1.0,1.0,210910
HCES,2024,1,9,20,15,4,1.0,1.0,210910
HCES,2024,1,9,20,16,4,1.0,1.0,210910
HCES,2024,1,9,20,17,4,1.0,1.0,210910
HCES,2024,1,9,6,1,4,1.0,1.0,115278
HCES,2024,1,9,6,1,4,1.0,1.0,138555
HCES,2024,1,9,6,3,4,1.0,1.0,138555
HCES,2024,1,9,6,4,4,1.0,1.0,138555
HCES,2024,1,9,6,5,4,1.0,1.0,138555
HCES,2024,1,9,6,6,4,1.0,1.0,138555
HCES,2024,1,9,6,7,4,1.0,1.0,138555
HCES,2024,1,9,6,8,4,1.0,1.0,138555
HCES,2024,1,9,6,9,4,1.0,1.0,138555
HCES,2024,1,9,6,10,4,1.0,1.0,138555
HCES,2024,1,9,6,11,4,1.0,1.0,138555
HCES,2024,1,9,6,12,4,1.0,1.0,138555
HCES,2024,1,9,6,13,4,1.0,1.0,138555
HCES,2024,1,9,6,14,4,1.0,1.0,138555
HCES,2024,1,9,6,15,4,1.0,1.0,138555
HCES,2024,1,9,6,16,4,1.0,1.0,138555
HCES,2024,1,9,3,1,4,1.0,1.0,199183
HCES,2024,1,9,3,2,4,1.0,1.0,199183
HCES,2024,1,9,3,1,4,1.0,1.0,188700
HCES,2024,1,9,3,3,4,1.0,1.0,188700
HCES,2024,1,9,3,4,4,1.0,1.0,188700
HCES,2024,1,9,3,5,4,1.0,1.0,188700
HCES,2024,1,9,3,7,4,1.0,1.0,188700
HCES,2024,1,9,3,8,4,1.0,1.0,188700
HCES,2024,1,9,3,9,4,1.0,1.0,188700
HCES,2024,1,9,3,10,4,1.0,1.0,188700
HCES,2024,1,9,3,11,4,1.0,1.0,188700
HCES,2024,1,9,3,12,4,1.0,1.0,188700
HCES,2024,1,9,3,13,4,1.0,1.0,188700
HCES,2024,1,9,3,14,4,1.0,1.0,188700
HCES,2024,1,9,3,15,4,1.0,1.0,188700
HCES,2024,1,9,3,16,4,1.0,1.0,188700
HCES,2024,1,9,6,1,4,1.0,1.0,138394
HCES,2024,1,9,6,2,4,1.0,1.0,138394
HCES,2024,1,9,6,3,4,1.0,1.0,138394
HCES,2024,1,9,6,1,4,1.0,1.0,127238
HCES,2024,1,9,6,2,4,1.0,1.0,127238
HCES,2024,1,9,6,3,4,1.0,1.0,127238
HCES,2024,1,9,6,4,4,1.0,1.0,127238
HCES,2024,1,9,6,5,4,1.0,1.0,127238
HCES,2024,1,9,6,6,4,1.0,1.0,127238
HCES,2024,1,9,6,7,4,1.0,1.0,127238
HCES,2024,1,9,6,8,4,1.0,1.0,127238
HCES,2024,1,9,6,9,4,1.0,1.0,127238
HCES,2024,1,9,6,10,4,1.0,1.0,127238
HCES,2024,1,9,6,13,4,1.0,1.0,127238
HCES,2024,1,9,6,14,4,1.0,1.0,127238
HCES,2024,1,9,1,1,4,1.0,1.0,407262
HCES,2024,1,9,1,1,4,1.0,1.0,275750
HCES,2024,1,9,1,2,4,1.0,1.0,178686
HCES,2024,1,9,1,3,4,1.0,1.0,178686
HCES,2024,1,9,1,4,4,1.0,1.0,178686
HCES,2024,1,9,1,5,4,1.0,1.0,178686
HCES,2024,1,9,1,6,4,1.0,1.0,178686
HCES,2024,1,9,1,7,4,1.0,1.0,178686
HCES,2024,1,9,1,8,4,1.0,1.0,178686
HCES,2024,1,9,1,9,4,1.0,1.0,178686
HCES,2024,1,9,1,10,4,1.0,1.0,178686
HCES,2024,1,9,1,12,4,1.0,1.0,178686
HCES,2024,1,9,1,15,4,1.0,1.0,178686
HCES,2024,1,9,22,1,4,1.0,1.0,199050
HCES,2024,1,9,22,1,4,1.0,1.0,348338
HCES,2024,1,9,22,2,4,1.0,1.0,348338
HCES,2024,1,9,22,2,4,1.0,1.0,226475
HCES,2024,1,9,22,3,4,1.0,1.0,226475
HCES,2024,1,9,22,6,4,1.0,1.0,226475
HCES,2024,1,9,22,10,4,1.0,1.0,226475
HCES,2024,1,9,22,11,4,1.0,1.0,226475
HCES,2024,1,9,22,12,4,1.0,1.0,226475
HCES,2024,1,9,22,13,4,1.0,1.0,226475
HCES,2024,1,9,22,14,4,1.0,1.0,226475
HCES,2024,1,9,22,15,4,1.0,1.0,226475
HCES,2024,1,9,23,1,4,1.0,1.0,178177
HCES,2024,1,9,23,1,4,1.0,1.0,176480
HCES,2024,1,9,23,2,4,1.0,1.0,176480
HCES,2024,1,9,23,3,4,1.0,1.0,176480
HCES,2024,1,9,23,4,4,1.0,1.0,176480
HCES,2024,1,9,23,1,4,1.0,1.0,151450
HCES,2024,1,9,23,2,4,1.0,1.0,151450
HCES,2024,1,9,23,3,4,1.0,1.0,151450
HCES,2024,1,9,23,4,4,1.0,1.0,151450
HCES,2024,1,9,23,6,4,1.0,1.0,151450
HCES,2024,1,9,23,7,4,1.0,1.0,151450
HCES,2024,1,9,23,8,4,1.0,1.0,151450
HCES,2024,1,9,23,9,4,1.0,1.0,151450
HCES,2024,1,9,23,10,4,1.0,1.0,151450
HCES,2024,1,9,23,11,4,1.0,1.0,151450
HCES,2024,1,9,23,12,4,1.0,1.0,151450
HCES,2024,1,9,23,13,4,1.0,1.0,151450
HCES,2024,1,9,24,1,4,1.0,1.0,205586
HCES,2024,1,9,24,2,4,1.0,1.0,205586
HCES,2024,1,9,24,3,4,1.0,1.0,205586
HCES,2024,1,9,24,1,4,1.0,1.0,166198
HCES,2024,1,9,24,2,4,1.0,1.0,166198
HCES,2024,1,9,24,3,4,1.0,1.0,166198
HCES,2024,1,9,24,4,4,1.0,1.0,166198
HCES,2024,1,9,24,6,4,1.0,1.0,166198
HCES,2024,1,9,24,8,4,1.0,1.0,166198
HCES,2024,1,9,24,10,4,1.0,1.0,166198
HCES,2024,1,9,24,11,4,1.0,1.0,166198
HCES,2024,1,9,24,12,4,1.0,1.0,166198
HCES,2024,1,9,23,1,4,1.0,1.0,158989
HCES,2024,1,9,23,2,4,1.0,1.0,158989
HCES,2024,1,9,23,2,4,1.0,1.0,153400
HCES,2024,1,9,23,3,4,1.0,1.0,153400
HCES,2024,1,9,23,4,4,1.0,1.0,153400
HCES,2024,1,9,23,5,4,1.0,1.0,153400
HCES,2024,1,9,23,6,4,1.0,1.0,153400
HCES,2024,1,9,23,7,4,1.0,1.0,153400
HCES,2024,1,9,23,8,4,1.0,1.0,153400
HCES,2024,1,9,23,9,4,1.0,1.0,153400
HCES,2024,1,9,23,10,4,1.0,1.0,153400
HCES,2024,1,9,23,11,4,1.0,1.0,153400
HCES,2024,1,9,23,14,4,1.0,1.0,153400
HCES,2024,1,9,23,16,4,1.0,1.0,153400
HCES,2024,1,9,22,1,4,1.0,1.0,333854
HCES,2024,1,9,22,2,4,1.0,1.0,333854
HCES,2024,1,9,22,1,4,1.0,1.0,209667
HCES,2024,1,9,22,2,4,1.0,1.0,209667
HCES,2024,1,9,22,3,4,1.0,1.0,209667
HCES,2024,1,9,22,1,4,1.0,1.0,190273
HCES,2024,1,9,22,2,4,1.0,1.0,190273
HCES,2024,1,9,22,3,4,1.0,1.0,190273
HCES,2024,1,9,22,4,4,1.0,1.0,190273
HCES,2024,1,9,22,5,4,1.0,1.0,190273
HCES,2024,1,9,22,7,4,1.0,1.0,190273
HCES,2024,1,9,22,8,4,1.0,1.0,190273
HCES,2024,1,9,22,9,4,1.0,1.0,190273
HCES,2024,1,9,22,10,4,1.0,1.0,190273
HCES,2024,1,9,22,11,4,1.0,1.0,190273
HCES,2024,1,9,22,12,4,1.0,1.0,190273
HCES,2024,1,9,23,1,4,1.0,1.0,160108
HCES,2024,1,9,23,1,4,1.0,1.0,160602
HCES,2024,1,9,23,2,4,1.0,1.0,160602
HCES,2024,1,9,23,3,4,1.0,1.0,160602
HCES,2024,1,9,23,1,4,1.0,1.0,173450
HCES,2024,1,9,23,2,4,1.0,1.0,173450
HCES,2024,1,9,23,3,4,1.0,1.0,173450
HCES,2024,1,9,23,4,4,1.0,1.0,173450
HCES,2024,1,9,23,5,4,1.0,1.0,173450
HCES,2024,1,9,23,8,4,1.0,1.0,173450
HCES,2024,1,9,23,9,4,1.0,1.0,173450
HCES,2024,1,9,23,10,4,1.0,1.0,173450
HCES,2024,1,9,23,11,4,1.0,1.0,173450
HCES,2024,1,9,23,12,4,1.0,1.0,173450
HCES,2024,1,9,23,14,4,1.0,1.0,173450
HCES,2024,1,9,23,1,4,1.0,1.0,167589
HCES,2024,1,9,23,2,4,1.0,1.0,145682
HCES,2024,1,9,23,4,4,1.0,1.0,145682
HCES,2024,1,9,23,5,4,1.0,1.0,145682
HCES,2024,1,9,23,6,4,1.0,1.0,145682
HCES,2024,1,9,23,9,4,1.0,1.0,145682
HCES,2024,1,9,23,10,4,1.0,1.0,145682
HCES,2024,1,9,23,11,4,1.0,1.0,145682
HCES,2024,1,9,23,12,4,1.0,1.0,145682
HCES,2024,1,9,23,13,4,1.0,1.0,145682
HCES,2024,1,9,23,16,4,1.0,1.0,145682
HCES,2024,1,9,23,17,4,1.0,1.0,145682
HCES,2024,1,9,23,1,4,1.0,1.0,168796
HCES,2024,1,9,23,2,4,1.0,1.0,168796
HCES,2024,1,9,23,3,4,1.0,1.0,168796
HCES,2024,1,9,23,2,4,1.0,1.0,153410
HCES,2024,1,9,23,3,4,1.0,1.0,153410
HCES,2024,1,9,23,4,4,1.0,1.0,153410
HCES,2024,1,9,23,5,4,1.0,1.0,153410
HCES,2024,1,9,23,6,4,1.0,1.0,153410
HCES,2024,1,9,23,7,4,1.0,1.0,153410
HCES,2024,1,9,23,8,4,1.0,1.0,153410
HCES,2024,1,9,23,9,4,1.0,1.0,153410
HCES,2024,1,9,23,10,4,1.0,1.0,153410
HCES,2024,1,9,23,11,4,1.0,1.0,153410
HCES,2024,1,9,23,12,4,1.0,1.0,153410
HCES,2024,1,9,23,13,4,1.0,1.0,153410
HCES,2024,1,9,23,14,4,1.0,1.0,153410
HCES,2024,1,9,23,15,4,1.0,1.0,153410
HCES,2024,1,9,22,1,4,1.0,1.0,211855
HCES,2024,1,9,22,2,4,1.0,1.0,211855
HCES,2024,1,9,22,3,4,1.0,1.0,211855
HCES,2024,1,9,22,1,4,1.0,1.0,150087
HCES,2024,1,9,22,2,4,1.0,1.0,150087
HCES,2024,1,9,22,3,4,1.0,1.0,150087
HCES,2024,1,9,22,5,4,1.0,1.0,150087
HCES,2024,1,9,22,6,4,1.0,1.0,150087
HCES,2024,1,9,22,7,4,1.0,1.0,150087
HCES,2024,1,9,22,8,4,1.0,1.0,150087
HCES,2024,1,9,22,10,4,1.0,1.0,150087
HCES,2024,1,9,22,11,4,1.0,1.0,150087
HCES,2024,1,9,22,12,4,1.0,1.0,150087
HCES,2024,1,9,22,13,4,1.0,1.0,150087
HCES,2024,1,9,22,1,4,1.0,1.0,183529
HCES,2024,1,9,22,2,4,1.0,1.0,183529
HCES,2024,1,9,22,3,4,1.0,1.0,183529
HCES,2024,1,9,22,1,4,1.0,1.0,181629
HCES,2024,1,9,22,2,4,1.0,1.0,181629
HCES,2024,1,9,22,5,4,1.0,1.0,181629
HCES,2024,1,9,22,6,4,1.0,1.0,181629
HCES,2024,1,9,22,7,4,1.0,1.0,181629
HCES,2024,1,9,22,8,4,1.0,1.0,181629
HCES,2024,1,9,22,9,4,1.0,1.0,181629
HCES,2024,1,9,22,10,4,1.0,1.0,181629
HCES,2024,1,9,22,11,4,1.0,1.0,181629
HCES,2024,1,9,22,12,4,1.0,1.0,181629
HCES,2024,1,9,22,13,4,1.0,1.0,181629
HCES,2024,1,9,22,14,4,1.0,1.0,181629
HCES,2024,1,9,23,1,4,1.0,1.0,124719
HCES,2024,1,9,23,2,4,1.0,1.0,124719
HCES,2024,1,9,23,1,4,1.0,1.0,136231
HCES,2024,1,9,23,2,4,1.0,1.0,136231
HCES,2024,1,9,23,3,4,1.0,1.0,136231
HCES,2024,1,9,23,5,4,1.0,1.0,136231
HCES,2024,1,9,23,6,4,1.0,1.0,136231
HCES,2024,1,9,23,7,4,1.0,1.0,136231
HCES,2024,1,9,23,8,4,1.0,1.0,136231
HCES,2024,1,9,23,9,4,1.0,1.0,136231
HCES,2024,1,9,23,10,4,1.0,1.0,136231
HCES,2024,1,9,23,11,4,1.0,1.0,136231
HCES,2024,1,9,23,12,4,1.0,1.0,136231
HCES,2024,1,9,23,13,4,1.0,1.0,136231
HCES,2024,1,9,23,14,4,1.0,1.0,136231
HCES,2024,1,9,23,15,4,1.0,1.0,136231
HCES,2024,1,9,23,16,4,1.0,1.0,136231
HCES,2024,1,9,22,1,4,1.0,1.0,211063
HCES,2024,1,9,22,2,4,1.0,1.0,211063
HCES,2024,1,9,22,1,4,1.0,1.0,176525
HCES,2024,1,9,22,2,4,1.0,1.0,176525
HCES,2024,1,9,22,3,4,1.0,1.0,176525
HCES,2024,1,9,22,4,4,1.0,1.0,176525
HCES,2024,1,9,22,5,4,1.0,1.0,176525
HCES,2024,1,9,22,6,4,1.0,1.0,176525
HCES,2024,1,9,22,7,4,1.0,1.0,176525
HCES,2024,1,9,22,8,4,1.0,1.0,176525
HCES,2024,1,9,22,9,4,1.0,1.0,176525
HCES,2024,1,9,22,10,4,1.0,1.0,176525
HCES,2024,1,9,22,11,4,1.0,1.0,176525
HCES,2024,1,9,22,13,4,1.0,1.0,176525
HCES,2024,1,9,22,15,4,1.0,1.0,176525
HCES,2024,1,9,22,16,4,1.0,1.0,176525
HCES,2024,1,9,25,1,4,1.0,1.0,106400
HCES,2024,1,9,25,1,4,1.0,1.0,135660
HCES,2024,1,9,25,2,4,1.0,1.0,135660
HCES,2024,1,9,25,4,4,1.0,1.0,135660
HCES,2024,1,9,25,5,4,1.0,1.0,135660
HCES,2024,1,9,25,1,4,1.0,1.0,159600
HCES,2024,1,9,25,2,4,1.0,1.0,159600
HCES,2024,1,9,25,3,4,1.0,1.0,159600
HCES,2024,1,9,25,4,4,1.0,1.0,159600
HCES,2024,1,9,25,5,4,1.0,1.0,159600
HCES,2024,1,9,25,7,4,1.0,1.0,159600
HCES,2024,1,9,25,8,4,1.0,1.0,159600
HCES,2024,1,9,25,9,4,1.0,1.0,159600
HCES,2024,1,9,25,10,4,1.0,1.0,159600
HCES,2024,1,9,25,11,4,1.0,1.0,159600
HCES,2024,1,9,25,12,4,1.0,1.0,159600
HCES,2024,1,9,26,1,4,1.0,1.0,175022
HCES,2024,1,9,26,1,4,1.0,1.0,130881
HCES,2024,1,9,26,2,4,1.0,1.0,130881
HCES,2024,1,9,26,3,4,1.0,1.0,130881
HCES,2024,1,9,26,4,4,1.0,1.0,130881
HCES,2024,1,9,26,5,4,1.0,1.0,130881
HCES,2024,1,9,26,7,4,1.0,1.0,130881
HCES,2024,1,9,26,8,4,1.0,1.0,130881
HCES,2024,1,9,26,9,4,1.0,1.0,130881
HCES,2024,1,9,26,10,4,1.0,1.0,130881
HCES,2024,1,9,26,11,4,1.0,1.0,130881
HCES,2024,1,9,26,12,4,1.0,1.0,130881
HCES,2024,1,9,26,13,4,1.0,1.0,130881
HCES,2024,1,9,26,14,4,1.0,1.0,130881
HCES,2024,1,9,26,15,4,1.0,1.0,130881
HCES,2024,1,9,26,16,4,1.0,1.0,130881
HCES,2024,1,9,26,17,4,1.0,1.0,130881
HCES,2024,1,9,25,1,4,1.0,1.0,188222
HCES,2024,1,9,25,2,4,1.0,1.0,188222
HCES,2024,1,9,25,3,4,1.0,1.0,188222
HCES,2024,1,9,25,1,4,1.0,1.0,148225
HCES,2024,1,9,25,2,4,1.0,1.0,148225
HCES,2024,1,9,25,3,4,1.0,1.0,148225
HCES,2024,1,9,25,4,4,1.0,1.0,148225
HCES,2024,1,9,25,6,4,1.0,1.0,148225
HCES,2024,1,9,25,7,4,1.0,1.0,148225
HCES,2024,1,9,25,8,4,1.0,1.0,148225
HCES,2024,1,9,25,9,4,1.0,1.0,148225
HCES,2024,1,9,25,10,4,1.0,1.0,148225
HCES,2024,1,9,25,11,4,1.0,1.0,148225
HCES,2024,1,9,25,12,4,1.0,1.0,148225
HCES,2024,1,9,25,13,4,1.0,1.0,148225
HCES,2024,1,9,25,14,4,1.0,1.0,148225
HCES,2024,1,9,39,1,4,1.0,1.0,178105
HCES,2024,1,9,39,1,4,1.0,1.0,190350
HCES,2024,1,9,39,2,4,1.0,1.0,190350
HCES,2024,1,9,39,3,4,1.0,1.0,190350
HCES,2024,1,9,39,4,4,1.0,1.0,190350
HCES,2024,1,9,39,5,4,1.0,1.0,190350
HCES,2024,1,9,39,6,4,1.0,1.0,190350
HCES,2024,1,9,39,7,4,1.0,1.0,190350
HCES,2024,1,9,39,8,4,1.0,1.0,190350
HCES,2024,1,9,39,9,4,1.0,1.0,190350
HCES,2024,1,9,39,10,4,1.0,1.0,190350
HCES,2024,1,9,39,11,4,1.0,1.0,190350
HCES,2024,1,9,39,12,4,1.0,1.0,190350
HCES,2024,1,9,39,15,4,1.0,1.0,190350
